"","V2","V10","V51","V106","V140","V147","V186"
"17055",818,4,1,1,10,NA,4
"17056",818,3,1,3,10,NA,1
"17057",818,4,1,3,10,NA,4
"17058",818,4,2,3,7,NA,NA
"17059",818,4,1,3,10,NA,4
"17060",818,3,1,3,8,NA,NA
"17061",818,3,2,3,7,NA,NA
"17062",818,3,1,2,10,NA,1
"17063",818,4,2,2,10,NA,3
"17064",818,4,2,2,10,NA,3
"17065",818,4,2,2,10,NA,4
"17066",818,4,1,4,10,NA,4
"17067",818,4,1,2,10,NA,4
"17068",818,4,1,3,10,NA,4
"17069",818,1,1,3,10,NA,4
"17070",818,4,1,3,10,NA,3
"17071",818,3,1,2,9,NA,4
"17072",818,3,2,3,8,NA,4
"17073",818,4,3,2,10,NA,1
"17074",818,4,3,2,10,NA,1
"17075",818,4,2,3,10,NA,2
"17076",818,4,2,3,10,NA,1
"17077",818,4,1,2,10,NA,4
"17078",818,4,2,3,10,NA,4
"17079",818,3,2,4,8,NA,1
"17080",818,2,3,4,9,NA,1
"17081",818,4,1,4,10,NA,4
"17082",818,4,3,4,10,NA,4
"17083",818,4,2,3,10,NA,4
"17084",818,4,2,4,10,NA,3
"17085",818,4,1,4,9,NA,1
"17086",818,3,1,3,10,NA,1
"17087",818,4,1,4,10,NA,1
"17088",818,3,1,4,9,NA,1
"17089",818,4,1,1,9,NA,1
"17090",818,4,1,4,8,NA,1
"17091",818,3,1,4,5,NA,NA
"17092",818,2,3,4,10,NA,4
"17093",818,4,3,2,10,NA,NA
"17094",818,4,1,3,10,NA,4
"17095",818,4,1,3,10,NA,3
"17096",818,4,1,3,10,NA,4
"17097",818,2,1,2,10,NA,4
"17098",818,2,2,2,8,NA,NA
"17099",818,3,2,3,8,NA,2
"17100",818,2,2,3,9,NA,4
"17101",818,3,2,3,8,NA,4
"17102",818,3,2,2,9,NA,NA
"17103",818,4,1,2,10,NA,NA
"17104",818,3,1,3,10,NA,4
"17105",818,4,3,3,10,NA,4
"17106",818,3,3,3,8,NA,3
"17107",818,2,1,2,8,NA,2
"17108",818,4,1,2,10,NA,NA
"17109",818,4,1,2,10,NA,NA
"17110",818,4,1,3,5,NA,NA
"17111",818,3,1,3,10,NA,NA
"17112",818,2,1,3,5,NA,NA
"17113",818,2,2,3,7,NA,2
"17114",818,3,2,2,8,NA,4
"17115",818,3,1,3,10,NA,4
"17116",818,4,1,2,10,NA,4
"17117",818,3,1,2,10,NA,NA
"17118",818,4,1,2,10,NA,NA
"17119",818,3,3,3,10,NA,NA
"17120",818,4,2,4,10,NA,NA
"17121",818,4,1,3,10,NA,NA
"17122",818,2,4,3,10,NA,NA
"17123",818,4,1,3,10,NA,NA
"17124",818,3,2,3,10,NA,NA
"17125",818,4,1,3,10,NA,NA
"17126",818,4,1,2,10,NA,4
"17127",818,4,1,3,10,NA,3
"17128",818,4,2,4,8,NA,4
"17129",818,4,2,4,7,NA,4
"17130",818,4,2,4,7,NA,4
"17131",818,4,2,4,8,NA,4
"17132",818,4,1,4,8,NA,4
"17133",818,4,1,4,7,NA,4
"17134",818,4,2,3,8,NA,4
"17135",818,3,2,4,7,NA,4
"17136",818,2,1,3,10,NA,3
"17137",818,2,2,2,10,NA,4
"17138",818,2,1,2,10,NA,4
"17139",818,2,1,3,10,NA,3
"17140",818,2,1,2,10,NA,4
"17141",818,1,1,2,10,NA,4
"17142",818,2,2,4,10,NA,NA
"17143",818,4,2,2,9,NA,NA
"17144",818,4,2,2,9,NA,3
"17145",818,4,1,1,9,NA,4
"17146",818,4,1,2,9,NA,3
"17147",818,3,1,2,10,NA,2
"17148",818,3,2,3,9,NA,2
"17149",818,3,2,2,8,NA,2
"17150",818,2,3,2,9,NA,NA
"17151",818,3,3,2,9,NA,4
"17152",818,3,2,2,9,NA,4
"17153",818,4,2,2,9,NA,4
"17154",818,4,2,2,7,NA,4
"17155",818,4,3,2,8,NA,4
"17156",818,3,1,3,8,NA,NA
"17157",818,4,1,4,9,NA,3
"17158",818,4,2,4,3,NA,4
"17159",818,3,2,2,8,NA,1
"17160",818,3,1,3,8,NA,1
"17161",818,3,2,3,7,NA,1
"17162",818,2,3,3,9,NA,4
"17163",818,2,2,3,8,NA,4
"17164",818,2,1,2,8,NA,4
"17165",818,2,1,3,10,NA,4
"17166",818,1,1,2,9,NA,NA
"17167",818,2,3,2,8,NA,NA
"17168",818,3,4,3,6,NA,3
"17169",818,2,1,2,9,NA,NA
"17170",818,2,2,2,8,NA,3
"17171",818,3,2,4,9,NA,4
"17172",818,3,2,2,9,NA,2
"17173",818,2,1,4,10,NA,3
"17174",818,3,2,2,8,NA,2
"17175",818,4,1,3,10,NA,NA
"17176",818,4,1,3,10,NA,1
"17177",818,1,1,4,10,NA,1
"17178",818,1,1,4,10,NA,1
"17179",818,2,1,2,10,NA,4
"17180",818,3,2,3,10,NA,NA
"17181",818,3,1,2,8,NA,1
"17182",818,4,2,1,10,NA,2
"17183",818,3,1,3,5,NA,NA
"17184",818,3,1,3,10,NA,NA
"17185",818,4,1,4,9,NA,3
"17186",818,3,1,3,9,NA,2
"17187",818,4,1,2,8,NA,1
"17188",818,4,1,3,2,NA,2
"17189",818,4,1,4,10,NA,4
"17190",818,4,2,2,9,NA,4
"17191",818,2,1,2,9,NA,4
"17192",818,1,2,4,10,NA,4
"17193",818,2,1,3,9,NA,3
"17194",818,1,2,4,9,NA,4
"17195",818,2,1,3,10,NA,4
"17196",818,2,2,3,9,NA,2
"17197",818,3,4,3,8,NA,1
"17198",818,3,3,2,6,NA,NA
"17199",818,3,3,2,6,NA,1
"17200",818,1,1,3,10,NA,NA
"17201",818,2,2,4,9,NA,4
"17202",818,4,3,2,6,NA,1
"17203",818,2,3,2,7,NA,1
"17204",818,3,1,3,10,NA,1
"17205",818,1,1,3,7,NA,1
"17206",818,3,1,4,8,NA,1
"17207",818,3,2,3,8,NA,1
"17208",818,3,2,3,7,NA,1
"17209",818,3,2,3,9,NA,4
"17210",818,3,1,1,9,NA,4
"17211",818,2,1,1,9,NA,4
"17212",818,2,4,2,7,NA,NA
"17213",818,2,2,4,9,NA,NA
"17214",818,1,2,1,9,NA,4
"17215",818,3,4,2,9,NA,4
"17216",818,2,2,3,5,NA,3
"17217",818,1,1,3,9,NA,4
"17218",818,3,1,3,9,NA,4
"17219",818,2,1,4,9,NA,4
"17220",818,2,1,3,10,NA,3
"17221",818,3,2,4,10,NA,4
"17222",818,4,1,3,10,NA,4
"17223",818,4,1,3,10,NA,4
"17224",818,2,1,4,8,NA,2
"17225",818,2,1,4,9,NA,4
"17226",818,2,1,1,10,NA,NA
"17227",818,2,1,2,10,NA,4
"17228",818,2,3,2,8,NA,NA
"17229",818,2,2,2,8,NA,NA
"17230",818,1,2,2,9,NA,4
"17231",818,2,2,3,8,NA,4
"17232",818,4,1,2,7,NA,4
"17233",818,4,4,2,9,NA,4
"17234",818,3,1,2,10,NA,NA
"17235",818,4,2,1,9,NA,NA
"17236",818,2,2,4,6,NA,1
"17237",818,1,2,3,4,NA,NA
"17238",818,2,2,3,6,NA,NA
"17239",818,1,2,3,7,NA,NA
"17240",818,2,2,2,9,NA,4
"17241",818,2,3,4,9,NA,4
"17242",818,4,1,4,9,NA,4
"17243",818,3,2,3,8,NA,4
"17244",818,4,1,3,1,NA,4
"17245",818,4,1,2,9,NA,4
"17246",818,3,3,2,4,NA,4
"17247",818,3,1,4,7,NA,4
"17248",818,2,2,2,8,NA,1
"17249",818,2,1,2,7,NA,4
"17250",818,4,2,2,6,NA,4
"17251",818,3,2,3,7,NA,4
"17252",818,4,3,1,10,NA,NA
"17253",818,3,3,2,9,NA,1
"17254",818,4,3,2,8,NA,1
"17255",818,3,3,3,8,NA,2
"17256",818,3,3,2,9,NA,1
"17257",818,3,1,4,10,NA,4
"17258",818,2,1,3,9,NA,4
"17259",818,2,3,2,9,NA,1
"17260",818,2,2,2,9,NA,1
"17261",818,3,1,3,10,NA,NA
"17262",818,3,1,3,8,NA,4
"17263",818,3,1,3,8,NA,NA
"17264",818,3,1,3,10,NA,4
"17265",818,3,1,4,10,NA,4
"17266",818,2,3,2,9,NA,2
"17267",818,3,1,3,10,NA,4
"17268",818,3,1,3,10,NA,4
"17269",818,4,1,3,10,NA,NA
"17270",818,3,1,3,10,NA,NA
"17271",818,3,1,3,8,NA,4
"17272",818,3,1,3,10,NA,NA
"17273",818,2,3,2,7,NA,2
"17274",818,4,3,2,9,NA,1
"17275",818,2,3,2,8,NA,2
"17276",818,4,3,2,9,NA,1
"17277",818,2,3,2,9,NA,1
"17278",818,2,3,2,9,NA,1
"17279",818,2,3,2,9,NA,1
"17280",818,3,1,3,8,NA,NA
"17281",818,3,1,3,10,NA,4
"17282",818,4,3,2,9,NA,1
"17283",818,3,1,4,6,NA,4
"17284",818,3,1,3,8,NA,4
"17285",818,3,1,3,8,NA,4
"17286",818,4,1,3,9,NA,NA
"17287",818,4,1,3,10,NA,NA
"17288",818,4,1,3,10,NA,4
"17289",818,4,1,3,10,NA,NA
"17290",818,4,1,2,10,NA,4
"17291",818,4,1,4,10,NA,1
"17292",818,4,4,4,9,NA,1
"17293",818,1,3,3,10,NA,1
"17294",818,3,1,3,10,NA,1
"17295",818,4,2,2,10,NA,3
"17296",818,4,3,3,7,NA,3
"17297",818,3,2,4,9,NA,1
"17298",818,3,3,3,9,NA,1
"17299",818,3,3,3,7,NA,1
"17300",818,3,2,4,8,NA,1
"17301",818,3,3,3,8,NA,1
"17302",818,2,1,4,10,NA,4
"17303",818,2,2,4,10,NA,NA
"17304",818,1,1,4,10,NA,NA
"17305",818,2,1,2,9,NA,4
"17306",818,2,1,1,10,NA,1
"17307",818,3,2,2,10,NA,1
"17308",818,2,1,1,10,NA,1
"17309",818,4,1,1,9,NA,1
"17310",818,4,1,2,7,NA,1
"17311",818,2,3,2,10,NA,4
"17312",818,3,1,4,9,NA,1
"17313",818,3,2,4,9,NA,1
"17314",818,4,1,3,10,NA,NA
"17315",818,3,2,2,10,NA,3
"17316",818,4,1,3,10,NA,NA
"17317",818,2,1,4,10,NA,1
"17318",818,2,2,2,10,NA,4
"17319",818,2,2,2,10,NA,4
"17320",818,2,2,2,10,NA,4
"17321",818,4,1,4,10,NA,4
"17322",818,4,2,1,6,NA,1
"17323",818,2,1,4,10,NA,2
"17324",818,3,1,3,5,NA,NA
"17325",818,1,1,4,10,NA,1
"17326",818,3,3,2,10,NA,NA
"17327",818,2,1,3,6,NA,NA
"17328",818,3,1,3,5,NA,NA
"17329",818,1,1,4,9,NA,1
"17330",818,1,2,4,8,NA,NA
"17331",818,4,1,3,7,NA,1
"17332",818,2,1,3,9,NA,NA
"17333",818,3,1,3,10,NA,NA
"17334",818,3,1,3,10,NA,NA
"17335",818,4,1,2,10,NA,NA
"17336",818,4,3,4,10,NA,NA
"17337",818,4,2,4,10,NA,NA
"17338",818,4,2,2,10,NA,4
"17339",818,3,3,4,10,NA,1
"17340",818,4,1,1,10,NA,3
"17341",818,4,3,4,10,NA,NA
"17342",818,4,1,2,10,NA,3
"17343",818,4,2,3,10,NA,NA
"17344",818,3,3,3,9,NA,1
"17345",818,4,1,4,10,NA,NA
"17346",818,4,2,3,10,NA,NA
"17347",818,4,1,2,10,NA,3
"17348",818,3,4,2,10,NA,NA
"17349",818,2,1,2,10,NA,4
"17350",818,4,1,3,7,NA,2
"17351",818,4,1,1,10,NA,NA
"17352",818,4,1,2,10,NA,4
"17353",818,1,1,4,10,NA,1
"17354",818,3,2,1,10,NA,1
"17355",818,2,1,3,10,NA,NA
"17356",818,4,1,2,10,NA,1
"17357",818,1,1,4,7,NA,2
"17358",818,2,1,1,9,NA,4
"17359",818,2,1,2,9,NA,4
"17360",818,2,2,3,8,NA,4
"17361",818,2,1,2,9,NA,3
"17362",818,3,2,4,6,NA,2
"17363",818,3,2,4,9,NA,2
"17364",818,4,1,2,8,NA,3
"17365",818,4,2,2,6,NA,4
"17366",818,4,3,3,9,NA,4
"17367",818,4,1,1,9,NA,2
"17368",233,2,1,3,10,2,2
"17369",233,2,4,NA,9,2,3
"17370",233,2,3,NA,3,2,1
"17371",233,2,3,3,10,3,2
"17372",233,1,4,NA,10,1,1
"17373",233,2,3,2,10,2,3
"17374",233,3,2,4,10,1,3
"17375",233,2,3,3,9,2,4
"17376",233,2,1,NA,6,2,3
"17377",233,2,3,3,10,3,2
"17378",233,2,3,3,10,2,2
"17379",233,2,2,2,9,1,2
"17380",233,1,2,2,8,2,3
"17381",233,1,2,2,10,1,3
"17382",233,1,2,2,10,2,4
"17383",233,1,4,2,10,2,3
"17384",233,2,2,2,10,2,2
"17385",233,1,2,2,10,2,4
"17386",233,2,2,3,10,2,3
"17387",233,3,2,NA,10,3,2
"17388",233,2,1,3,8,2,3
"17389",233,2,3,2,10,2,3
"17390",233,2,3,2,9,2,3
"17391",233,1,4,3,NA,NA,NA
"17392",233,2,4,2,10,1,4
"17393",233,1,3,NA,10,1,NA
"17394",233,2,4,NA,10,1,3
"17395",233,2,4,2,10,2,3
"17396",233,2,1,NA,9,2,1
"17397",233,1,1,2,6,2,4
"17398",233,2,NA,2,10,2,4
"17399",233,1,NA,2,10,2,4
"17400",233,2,3,2,10,3,3
"17401",233,2,3,2,9,NA,4
"17402",233,2,2,2,9,1,3
"17403",233,2,2,4,10,3,3
"17404",233,2,3,2,8,1,1
"17405",233,1,3,2,8,2,3
"17406",233,2,3,2,8,1,1
"17407",233,1,4,2,10,2,4
"17408",233,2,4,2,8,2,3
"17409",233,2,4,4,9,2,1
"17410",233,2,4,2,10,2,1
"17411",233,2,3,2,7,1,3
"17412",233,2,2,3,10,3,2
"17413",233,NA,NA,NA,9,2,3
"17414",233,4,2,1,7,NA,2
"17415",233,NA,4,2,8,2,4
"17416",233,2,3,2,10,1,4
"17417",233,2,2,4,10,1,2
"17418",233,2,4,2,9,1,3
"17419",233,2,3,2,7,1,3
"17420",233,2,4,2,10,2,3
"17421",233,2,4,4,7,1,3
"17422",233,1,3,3,10,1,3
"17423",233,2,3,2,10,3,3
"17424",233,1,4,NA,10,1,NA
"17425",233,1,2,NA,8,2,NA
"17426",233,2,1,4,10,2,1
"17427",233,2,3,NA,9,1,3
"17428",233,2,3,3,10,2,4
"17429",233,2,3,2,10,2,4
"17430",233,2,3,2,10,3,3
"17431",233,1,2,3,8,2,3
"17432",233,2,1,2,8,2,2
"17433",233,1,2,3,9,2,4
"17434",233,2,1,3,6,3,3
"17435",233,2,4,2,10,3,1
"17436",233,2,2,2,8,2,3
"17437",233,2,1,3,10,2,1
"17438",233,2,2,2,10,2,3
"17439",233,1,3,2,7,2,3
"17440",233,1,2,2,10,3,3
"17441",233,3,2,NA,8,2,3
"17442",233,2,3,2,8,2,4
"17443",233,3,2,2,8,NA,3
"17444",233,1,4,NA,9,3,NA
"17445",233,2,4,2,10,1,3
"17446",233,2,2,NA,9,NA,1
"17447",233,2,2,3,9,2,2
"17448",233,2,4,3,9,2,2
"17449",233,1,3,2,10,3,NA
"17450",233,2,3,NA,9,2,2
"17451",233,2,4,2,10,2,4
"17452",233,2,3,2,7,2,4
"17453",233,2,3,3,10,2,3
"17454",233,2,2,3,9,1,1
"17455",233,2,3,4,9,2,2
"17456",233,3,3,2,8,2,3
"17457",233,2,4,3,8,3,4
"17458",233,2,3,3,7,2,2
"17459",233,2,3,2,10,2,4
"17460",233,2,NA,2,5,2,4
"17461",233,2,4,3,10,2,4
"17462",233,2,2,3,7,2,3
"17463",233,1,4,2,10,2,2
"17464",233,1,4,2,9,2,3
"17465",233,2,3,3,10,3,2
"17466",233,2,3,4,4,2,2
"17467",233,3,3,4,6,2,4
"17468",233,2,2,2,10,1,1
"17469",233,2,4,2,9,2,3
"17470",233,2,2,2,7,1,3
"17471",233,1,4,2,10,2,1
"17472",233,2,4,2,10,2,2
"17473",233,2,2,2,10,1,3
"17474",233,3,3,3,5,2,1
"17475",233,2,3,3,10,2,3
"17476",233,2,2,NA,8,NA,NA
"17477",233,3,3,4,5,2,4
"17478",233,2,2,2,10,NA,1
"17479",233,2,3,4,8,2,1
"17480",233,2,2,2,10,1,1
"17481",233,2,3,3,7,2,2
"17482",233,2,1,3,8,2,3
"17483",233,2,2,2,10,3,1
"17484",233,2,2,3,10,2,3
"17485",233,2,2,3,10,1,3
"17486",233,2,3,2,10,2,3
"17487",233,2,1,3,10,2,2
"17488",233,2,1,3,NA,2,3
"17489",233,2,2,3,9,2,1
"17490",233,1,4,2,9,2,3
"17491",233,2,1,3,10,2,4
"17492",233,2,3,3,9,2,2
"17493",233,2,3,3,10,3,4
"17494",233,2,1,2,9,2,3
"17495",233,2,3,2,10,2,2
"17496",233,3,2,3,9,2,2
"17497",233,2,1,3,10,NA,4
"17498",233,2,2,NA,8,2,1
"17499",233,1,2,NA,4,1,3
"17500",233,2,3,3,10,2,4
"17501",233,2,1,3,9,1,3
"17502",233,2,2,3,10,2,1
"17503",233,1,3,NA,2,2,1
"17504",233,2,1,NA,10,2,1
"17505",233,2,3,2,10,1,3
"17506",233,3,3,3,8,2,4
"17507",233,2,1,2,10,1,4
"17508",233,2,1,2,5,2,3
"17509",233,2,3,2,5,2,1
"17510",233,4,4,3,8,2,1
"17511",233,2,4,3,6,2,1
"17512",233,2,2,3,5,2,2
"17513",233,2,3,3,8,2,1
"17514",233,2,2,3,8,2,2
"17515",233,2,2,3,9,2,3
"17516",233,1,1,4,9,1,1
"17517",233,2,1,2,10,1,3
"17518",233,2,1,NA,7,2,3
"17519",233,2,1,2,9,3,3
"17520",233,2,3,2,9,2,3
"17521",233,2,1,4,5,2,4
"17522",233,1,4,3,10,3,4
"17523",233,2,1,1,8,2,1
"17524",233,2,NA,NA,7,NA,3
"17525",233,2,3,2,9,2,4
"17526",233,3,4,3,10,1,1
"17527",233,2,3,2,6,1,3
"17528",233,3,1,NA,8,2,3
"17529",233,2,2,NA,7,2,3
"17530",233,2,3,3,8,2,3
"17531",233,1,3,2,9,2,4
"17532",233,1,2,3,10,1,1
"17533",233,2,4,2,5,2,3
"17534",233,2,4,3,10,2,1
"17535",233,2,3,NA,9,NA,1
"17536",233,2,3,3,NA,NA,2
"17537",233,1,3,2,5,1,3
"17538",233,2,4,3,9,1,3
"17539",233,2,4,4,10,2,1
"17540",233,2,1,4,8,2,1
"17541",233,2,2,3,8,2,3
"17542",233,2,3,3,10,2,3
"17543",233,1,3,2,10,1,4
"17544",233,2,3,3,9,2,3
"17545",233,2,1,3,7,2,2
"17546",233,2,2,3,10,NA,3
"17547",233,2,2,3,9,2,4
"17548",233,2,3,3,7,2,3
"17549",233,2,1,2,10,2,3
"17550",233,2,2,2,9,2,4
"17551",233,2,4,3,9,2,2
"17552",233,2,3,2,10,2,4
"17553",233,1,3,2,10,1,3
"17554",233,2,3,4,8,1,4
"17555",233,3,3,3,6,1,NA
"17556",233,2,4,NA,10,1,4
"17557",233,3,3,NA,9,2,4
"17558",233,4,NA,4,3,1,NA
"17559",233,2,1,2,10,1,3
"17560",233,3,3,4,10,1,3
"17561",233,2,NA,4,10,1,NA
"17562",233,1,3,2,5,2,3
"17563",233,2,2,3,10,1,4
"17564",233,3,1,3,6,1,2
"17565",233,2,1,2,10,2,3
"17566",233,3,3,4,9,2,1
"17567",233,2,2,NA,10,1,4
"17568",233,4,1,3,10,1,1
"17569",233,2,1,NA,10,2,1
"17570",233,1,4,3,10,1,4
"17571",233,2,2,2,9,1,4
"17572",233,2,2,2,5,1,4
"17573",233,2,3,NA,NA,NA,4
"17574",233,2,2,3,8,2,NA
"17575",233,1,1,4,9,1,NA
"17576",233,2,4,2,6,3,1
"17577",233,2,4,3,10,2,4
"17578",233,2,3,NA,10,1,1
"17579",233,2,3,4,7,1,2
"17580",233,2,3,NA,9,1,3
"17581",233,1,2,3,7,2,2
"17582",233,1,3,2,10,2,4
"17583",233,1,4,2,10,2,4
"17584",233,NA,1,4,8,2,3
"17585",233,2,2,3,10,2,3
"17586",233,3,4,2,8,2,3
"17587",233,1,4,NA,10,2,1
"17588",233,2,4,NA,9,2,3
"17589",233,1,3,3,10,NA,3
"17590",233,2,4,2,10,2,4
"17591",233,2,3,3,5,1,4
"17592",233,2,3,3,8,1,1
"17593",233,2,2,2,10,2,3
"17594",233,2,2,2,10,1,1
"17595",233,2,2,2,10,1,2
"17596",233,2,2,3,8,1,4
"17597",233,2,3,2,10,1,2
"17598",233,2,3,3,6,2,3
"17599",233,2,2,NA,7,1,1
"17600",233,1,3,2,1,1,3
"17601",233,2,3,3,9,2,2
"17602",233,2,3,2,7,2,3
"17603",233,2,3,3,8,2,2
"17604",233,2,2,2,10,1,3
"17605",233,2,2,2,8,1,3
"17606",233,2,2,1,3,2,4
"17607",233,2,4,2,6,2,1
"17608",233,1,3,2,9,2,3
"17609",233,2,3,2,8,2,2
"17610",233,3,2,2,10,2,2
"17611",233,2,3,2,9,1,4
"17612",233,2,4,3,10,2,4
"17613",233,2,2,2,6,1,3
"17614",233,2,4,3,5,1,3
"17615",233,2,2,3,8,2,2
"17616",233,3,3,3,10,2,4
"17617",233,2,2,3,8,2,3
"17618",233,3,2,2,9,1,NA
"17619",233,2,2,2,10,1,4
"17620",233,3,1,4,10,2,2
"17621",233,2,3,4,10,2,2
"17622",233,NA,2,3,7,NA,3
"17623",233,4,3,2,7,NA,4
"17624",233,2,2,2,9,2,3
"17625",233,3,2,2,6,2,3
"17626",233,2,3,NA,9,2,3
"17627",233,2,4,2,8,1,1
"17628",233,2,3,3,10,2,2
"17629",233,2,2,NA,10,1,3
"17630",233,1,4,3,9,1,1
"17631",233,2,3,4,6,2,2
"17632",233,2,2,3,7,1,3
"17633",233,2,2,3,10,1,NA
"17634",233,2,3,2,8,1,3
"17635",233,2,2,3,10,2,4
"17636",233,1,2,4,6,3,NA
"17637",233,2,2,1,5,2,3
"17638",233,2,1,4,8,2,3
"17639",233,1,3,3,5,2,1
"17640",233,2,2,3,6,2,2
"17641",233,2,2,4,9,NA,3
"17642",233,1,3,2,5,NA,4
"17643",233,2,3,2,8,2,3
"17644",233,2,3,NA,9,NA,1
"17645",233,2,3,2,10,1,4
"17646",233,3,2,3,9,2,1
"17647",233,1,4,3,9,2,4
"17648",233,3,3,2,10,3,2
"17649",233,2,3,3,6,2,2
"17650",233,2,3,2,7,2,2
"17651",233,2,4,4,8,2,4
"17652",233,2,2,4,8,2,3
"17653",233,2,1,4,9,2,3
"17654",233,2,2,2,10,3,1
"17655",233,2,3,3,9,2,3
"17656",233,3,1,2,10,3,4
"17657",233,2,4,4,8,2,3
"17658",233,2,2,2,6,2,3
"17659",233,2,2,4,10,NA,3
"17660",233,2,4,4,9,1,1
"17661",233,2,2,3,8,2,4
"17662",233,2,2,3,7,2,4
"17663",233,2,4,NA,4,NA,3
"17664",233,1,2,2,10,2,3
"17665",233,2,2,2,10,2,2
"17666",233,2,4,4,10,3,3
"17667",233,2,3,3,9,2,3
"17668",233,2,2,2,9,2,4
"17669",233,2,3,2,10,2,4
"17670",233,3,2,NA,8,1,NA
"17671",233,3,1,3,8,1,3
"17672",233,2,1,2,10,2,NA
"17673",233,2,2,3,10,1,4
"17674",233,3,3,2,9,2,4
"17675",233,NA,1,3,10,2,2
"17676",233,2,4,1,10,1,4
"17677",233,1,3,2,9,2,1
"17678",233,2,2,NA,10,1,3
"17679",233,2,1,4,10,2,2
"17680",233,2,NA,NA,10,1,4
"17681",233,3,4,4,5,1,2
"17682",233,1,3,2,5,2,3
"17683",233,3,1,3,5,1,4
"17684",233,2,3,3,9,1,2
"17685",233,1,1,2,10,1,3
"17686",233,1,1,3,10,2,3
"17687",233,2,3,NA,9,2,3
"17688",233,2,3,2,8,2,2
"17689",233,1,2,4,10,1,3
"17690",233,1,4,1,10,2,4
"17691",233,2,3,2,10,2,3
"17692",233,2,2,3,4,1,3
"17693",233,2,2,NA,10,2,3
"17694",233,2,2,NA,8,2,4
"17695",233,2,1,NA,10,2,1
"17696",233,2,1,NA,10,NA,1
"17697",233,2,2,2,10,2,2
"17698",233,1,2,2,9,2,3
"17699",233,1,2,3,7,2,3
"17700",233,2,3,2,10,3,4
"17701",233,2,2,2,10,3,4
"17702",233,1,1,NA,1,1,3
"17703",233,2,2,2,10,2,2
"17704",233,2,NA,2,10,2,4
"17705",233,1,NA,2,10,2,4
"17706",233,2,3,3,9,3,1
"17707",233,2,2,3,6,2,3
"17708",233,2,2,3,7,2,2
"17709",233,2,2,NA,4,2,2
"17710",233,1,2,NA,9,2,2
"17711",233,2,2,3,8,2,2
"17712",233,3,2,4,10,3,1
"17713",233,2,2,3,9,2,2
"17714",233,2,4,3,10,NA,2
"17715",233,1,1,2,9,1,2
"17716",233,1,1,3,8,1,3
"17717",233,3,NA,NA,8,2,NA
"17718",233,2,2,4,9,3,3
"17719",233,2,3,2,8,2,3
"17720",233,2,2,2,9,2,3
"17721",233,2,3,3,10,2,3
"17722",233,1,4,4,9,2,3
"17723",233,2,2,3,10,2,4
"17724",233,2,1,4,5,2,4
"17725",233,2,1,4,6,2,4
"17726",233,2,3,NA,7,2,3
"17727",233,2,4,3,5,2,3
"17728",233,2,4,4,8,NA,2
"17729",233,2,1,3,8,2,4
"17730",233,2,2,3,7,2,3
"17731",233,2,3,3,10,2,3
"17732",233,2,3,2,8,3,4
"17733",233,2,NA,3,8,2,2
"17734",233,2,3,2,7,2,4
"17735",233,1,NA,NA,10,NA,NA
"17736",233,2,1,3,5,3,2
"17737",233,3,2,3,6,3,4
"17738",233,2,1,4,8,2,1
"17739",233,2,2,2,5,2,2
"17740",233,3,3,2,10,1,2
"17741",233,2,2,2,8,2,2
"17742",233,2,4,2,6,2,4
"17743",233,2,1,2,10,3,3
"17744",233,2,3,4,1,1,1
"17745",233,2,3,3,10,1,3
"17746",233,1,3,2,10,1,3
"17747",233,2,3,3,10,2,2
"17748",233,2,4,NA,9,2,3
"17749",233,2,4,3,10,1,2
"17750",233,3,3,4,8,NA,4
"17751",233,2,3,2,10,2,4
"17752",233,1,4,3,8,1,3
"17753",233,2,4,NA,10,1,NA
"17754",233,2,3,3,8,NA,2
"17755",233,3,3,3,9,2,4
"17756",233,2,NA,4,8,2,2
"17757",233,1,4,4,10,2,3
"17758",233,1,1,4,10,2,NA
"17759",233,2,2,2,8,2,3
"17760",233,2,1,4,8,2,1
"17761",233,2,4,2,9,2,4
"17762",233,2,4,3,4,2,2
"17763",233,2,2,3,6,2,1
"17764",233,2,4,4,8,2,2
"17765",233,1,2,3,9,3,4
"17766",233,2,3,2,10,NA,2
"17767",233,2,4,2,5,1,4
"17768",233,2,2,2,10,2,3
"17769",233,1,3,2,9,1,4
"17770",233,2,1,3,5,2,3
"17771",233,1,3,3,5,1,3
"17772",233,2,3,3,5,2,2
"17773",233,1,3,2,10,1,1
"17774",233,1,4,NA,9,3,NA
"17775",233,3,2,1,10,1,3
"17776",233,2,2,2,9,2,4
"17777",233,1,4,2,10,1,3
"17778",233,2,4,4,8,2,4
"17779",233,2,4,3,10,3,4
"17780",233,1,4,1,10,2,4
"17781",233,2,2,2,9,2,1
"17782",233,1,4,2,8,2,1
"17783",233,2,3,3,8,2,3
"17784",233,2,3,2,10,2,4
"17785",233,2,1,NA,10,2,2
"17786",233,3,4,4,10,2,4
"17787",233,2,4,3,10,2,2
"17788",233,3,2,3,6,1,3
"17789",233,2,2,4,7,2,1
"17790",233,3,1,2,10,1,4
"17791",233,2,2,2,10,2,3
"17792",233,2,1,4,8,1,3
"17793",233,2,1,3,10,3,4
"17794",233,2,4,NA,8,2,1
"17795",233,2,2,2,10,2,1
"17796",233,2,2,2,10,2,2
"17797",233,2,3,NA,6,1,3
"17798",233,2,3,2,3,NA,2
"17799",233,2,NA,2,NA,NA,NA
"17800",233,3,4,4,7,2,1
"17801",233,2,2,2,7,1,2
